step,time_s,x_m,y_m,speed_kmh,steer_deg,ed_m,ephi_deg,offroad,collision
1,0.05,77.99649123643671,0.30668826243331854,22.083,6.194854431645525,-0.05442486290638656,-2.2772793407433083,False,False
2,0.1,77.98989472384515,0.619649687937738,22.5382275,5.1178847141178965,-0.063849344990785,-1.7252756626579706,False,False
3,0.15000000000000002,77.98060972340079,0.938504519665891,22.96727941875,4.193308494990778,-0.07089039060032715,-1.264788780330147,False,False
4,0.2,77.96900616097692,1.2629034603707905,23.371660852171875,3.4078622900524125,-0.07589956966302566,-0.884197633096535,False,False
5,0.25,77.95542027064236,1.5925234615560575,23.752790353171992,2.746920695249895,-0.07919614742053269,-0.5725468704957368,False,False
6,0.30000000000000004,77.94015275323966,1.9270642161269411,24.112004907864602,2.1955650038964665,-0.08106506596812793,-0.3197528572131408,False,False
7,0.35000000000000003,77.92346881308681,2.2662453071696653,24.450564625662388,1.7393204622295233,-0.08175683502860412,-0.11671526780352415,False,False
8,0.4,77.90471406928202,2.60975672647914,24.769657159686798,2.612256221666279,-0.054055273012658556,-0.6333057370450007,False,False
9,0.45,77.88422268357985,2.957353275984633,25.07040187300481,2.0774728938198157,-0.05639264515685925,-0.38461388511350686,False,False
10,0.5,77.86228183203792,3.308805926694701,25.353853765307033,1.6399981101306,-0.05753643325740779,-0.18610476180890267,False,False
11,0.55,77.83913620109237,3.6638997118302608,25.62100717380188,1.2843204664285404,-0.05771670660435681,-0.029026219240699404,False,False
12,0.6000000000000001,77.81499269479377,4.022432155945476,25.87279926130827,0.9968351565579172,-0.0571266521567381,0.09408144806978694,False,False
13,0.65,77.7900250946519,4.384212094614658,26.110113303783045,0.7657786702278473,-0.05592714699694538,0.189517485165958,False,False
14,0.7000000000000001,77.76437849716906,4.749058771427972,26.33378178881552,0.5811009228773243,-0.05425112712920087,0.26255638174028856,False,False
15,0.75,77.73817341954157,5.116801127325967,26.54458933595863,0.4343038120216221,-0.05220763776741586,0.31758042306250267,False,False
