step,time_s,x_m,y_m,speed_kmh,steer_deg,ed_m,ephi_deg,offroad,collision
1,0.05,78.0,0.30000000000000004,22.147854415617477,5.109971122486845,-0.0073024959781146275,-0.13806016205759883,False,False
2,0.1,77.96975532653138,0.6061186231304385,22.82277146610804,-7.141694030895508,0.044989641272122044,-0.8057520542060762,False,False
3,0.15000000000000002,78.02865165145197,0.9175819520771317,26.007354384909164,28.64788975654116,-0.050978623627527316,7.977500730656066,False,False
4,0.2,77.81482016818629,1.208702395540014,30.89631188876787,-28.64788975654116,0.21454677727768698,-10.713448561177275,False,False
5,0.25,78.12088278152504,1.5094776273180572,38.36336676577449,28.64788975654116,-0.15759014473094562,15.534566465498543,False,False
6,0.30000000000000004,77.84519703429288,1.9288281865979293,37.43046112058439,-28.64788975654116,0.10780623037117712,15.000478812869249,False,False
7,0.35000000000000003,77.80076859861711,2.447793388227781,37.77834985114375,-28.64788975654116,0.18736282117063824,8.962098156923316,False,False
8,0.4,77.787379998323,2.969199629600712,37.11618868608072,-9.22410730600147,0.17519696044867022,6.717533091625437,False,False
9,0.45,77.777739133276,3.4852116637269366,37.45612888280057,-27.377909627145307,0.15955207001283792,2.483333718192844,False,False
10,0.5,77.78278521058465,3.9994562530040665,36.68500325593682,12.693940963034146,0.1293244341220542,3.4065741520252537,False,False
11,0.55,77.75280495831352,4.506140564534822,36.951205894051206,-28.64788975654116,0.13445138923113925,-0.3217007620107607,False,False
12,0.6000000000000001,77.75386457774874,5.012173353421597,36.6957982061843,28.64788975654116,0.108607639164739,2.8923502977785827,False,False
13,0.65,77.69074783646313,5.512007243868617,36.60621959410917,-28.64788975654116,0.1471668442941594,-0.37067720677959737,False,False
14,0.7000000000000001,77.68535622895709,6.0141633585589345,36.47637200661879,28.64788975654116,0.12795645705935205,2.891914675647874,False,False
15,0.75,77.62077589914138,6.5104925796510456,36.369610567260615,-28.64788975654116,0.16814915219866927,-0.37554534454246025,False,False
16,0.8,77.61484710561845,7.00944756697718,36.26370789003932,28.64788975654116,0.1287997037997583,0.015716633695272646,False,False
17,0.8500000000000001,77.55040860658045,7.502794736608348,36.165779053040104,-28.64788975654116,0.1440309485289188,-3.2590337154812907,False,False
18,0.9,77.54447465050933,7.998934662330666,36.072896434136695,28.64788975654116,0.10076887403487592,0.0190953461383237,False,False
19,0.9500000000000001,77.48032444471696,8.48964919782912,35.98561039382545,-28.64788975654116,0.1159741352288026,-3.262248024337257,False,False
20,1.0,77.53736738125404,8.986183474281603,37.28009986134147,28.64788975654116,0.010006085375851462,5.710102384095103,False,False
21,1.05,77.37263284652735,9.462056076942801,36.40731398795777,-28.64788975654116,0.12677137634102767,3.241606718210751,False,False
22,1.1,77.32181879263842,9.960935844954925,35.97733224711956,15.583745605449403,0.12789696746489854,4.739978723550427,False,False
23,1.1500000000000001,77.19343637516702,10.44384704186482,37.088181441517946,-28.64788975654116,0.20779156497711204,-3.2722962233681496,False,False
24,1.2000000000000002,77.23317238397857,10.9442985003718,36.30071936889478,28.64788975654116,0.11865706373669052,-0.643757636067573,False,False
25,1.25,77.18070300435107,11.440411666676134,36.28788675909034,-28.64788975654116,0.09372066663432418,-6.992695294228666,False,False
26,1.3,77.18243343527334,11.938064319718181,36.16298783183737,28.64788975654116,0.016599039686652883,-3.722336882148352,False,False
27,1.35,77.1184773395023,12.430549330975621,35.91179938035756,-24.23660809512295,0.005188469025235787,-6.384299627641538,False,False
28,1.4000000000000001,77.16268338108489,12.927361486551085,37.15373010087068,28.64788975654116,-0.11379089997973198,2.2611571326933717,False,False
29,1.4500000000000002,77.00389099691563,13.403769870695083,36.31053857194683,-28.64788975654116,-0.029024192110278783,-0.26822304619427945,False,False
30,1.5,76.93913617351934,13.898564775052991,36.294835865580474,28.64788975654116,-0.03999528557971775,3.0591360405027803,False,False
31,1.55,76.82136449789354,14.382197573245556,36.17140167549972,-28.64788975654116,0.003129674873709243,-0.21046287703284622,False,False
32,1.6,76.76247029032768,14.875006303994278,36.08567337586247,28.64788975654116,0.0014237141313310775,-0.19406860009833476,False,False
33,1.6500000000000001,76.64654572067947,15.356288219964608,35.99512888590503,-28.64788975654116,0.028322038575406383,-0.21303956571964408,False,False
34,1.7000000000000002,76.65061398598303,15.85620401230578,37.28924380109506,28.64788975654116,-0.0927843285294846,5.495790707939447,False,False
35,1.75,76.43638370839956,16.312085692802903,36.41599851107101,-28.64788975654116,0.022172181490947573,3.0280397104808756,False,False
36,1.8,76.33091130515122,16.802306720142877,36.01791710594205,17.12073592076281,0.02361216525651383,4.741484796136538,False,False
37,1.85,76.19704486569547,17.28091461298202,36.1929603142306,-28.64788975654116,0.055238088893074105,1.1572540317584732,False,False
38,1.9000000000000001,76.10310494236275,17.76792888413904,36.03639260754688,28.64788975654116,0.04606217479130362,4.412999896938067,False,False
39,1.9500000000000002,75.95023657555451,18.23824114030662,35.968804042970824,-28.64788975654116,0.09799792649062122,1.128760862868189,False,False
40,2.0,75.91475171336576,18.736546001916057,37.261136578457695,28.64788975654116,0.05602145927133195,6.512410080137577,False,False
41,2.0500000000000003,75.66479301565386,19.17340936489101,36.390240255219105,-28.64788975654116,0.1795460981724456,4.04250169266978,False,False
42,2.1,75.54543934040102,19.662055393335145,35.88488230425457,-1.5677524063010193,0.1633592118742817,3.138386922371226,False,False
43,2.15,75.39990003043411,20.138733490914994,36.457660770285976,-24.932948204531762,0.17560941478138697,-2.752417320783833,False,False
44,2.2,75.32912272036877,20.63026777616082,35.99359140561467,28.64788975654116,0.11185351613148055,0.24052628980117985,False,False
45,2.25,75.12491230663595,21.086567136877207,37.307377021865335,-28.64788975654116,0.18609175570217024,-8.666901184916984,False,False
46,2.3000000000000003,75.1319167230358,21.590468378108316,36.42679316875585,28.64788975654116,0.044088994686795446,-6.190817761586448,False,False
47,2.35,75.00263904952926,22.07685628649438,35.90175477398447,-0.6421566837858596,0.03806804193312868,-5.59358474947062,False,False
48,2.4000000000000004,74.90837453337546,22.566500591958064,36.80094348668287,28.64788975654116,-0.002555259736484128,1.3658543535290055,False,False
49,2.45,74.71279793956846,23.0258197019889,36.11144824986003,-28.64788975654116,0.06255544507379929,-1.4452663474921583,False,False
50,2.5,74.60007488222779,23.509113701891376,36.11405859960769,28.64788975654116,0.001795071164347184,-2.168701976427242,False,False
51,2.5500000000000003,74.4354356878021,23.97618932531594,35.986729956334884,-28.42390780791675,0.00015644837892633823,-5.414831743388794,False,False
52,2.6,74.38860543677326,24.47380630191071,37.28426900179852,28.64788975654116,-0.1227088756568175,3.538509623949364,False,False
53,2.6500000000000004,74.13043058675444,24.906242991600436,36.41043873793938,-28.64788975654116,-0.02461170860902257,1.067489691739542,False,False
